date,CN_search,AF_search,AL_search,DZ_search,AD_search,AO_search,AG_search,AR_search,AM_search,AU_search,AT_search,AZ_search,BS_search,BH_search,BD_search,BB_search,BY_search,BE_search,BZ_search,BJ_search,BT_search,BO_search,BA_search,BW_search,BR_search,BN_search,BG_search,BF_search,MM_search,BI_search,CV_search,KH_search,CM_search,CA_search,CF_search,TD_search,CL_search,CO_search,CG_search,CD_search,CR_search,CI_search,HR_search,CU_search,CY_search,CZ_search,DK_search,DJ_search,DM_search,DO_search,EC_search,EG_search,SV_search,GQ_search,ER_search,EE_search,SZ_search,ET_search,FJ_search,FI_search,FR_search,GA_search,GM_search,GE_search,DE_search,GH_search,GR_search,GD_search,GT_search,GN_search,GW_search,GY_search,HT_search,VA_search,HN_search,HU_search,IS_search,IN_search,ID_search,IR_search,IQ_search,IE_search,IL_search,IT_search,JM_search,JP_search,JO_search,KZ_search,KE_search,KR_search,XK_search,KW_search,KG_search,LA_search,LV_search,LB_search,LR_search,LY_search,LI_search,LT_search,LU_search,MG_search,MW_search,MY_search,MV_search,ML_search,MT_search,MR_search,MU_search,MX_search,MD_search,MC_search,MN_search,ME_search,MA_search,MZ_search,NA_search,NP_search,NL_search,NZ_search,NI_search,NE_search,NG_search,MK_search,NO_search,OM_search,PK_search,PA_search,PG_search,PY_search,PE_search,PH_search,PL_search,PT_search,QA_search,RO_search,RU_search,RW_search,KN_search,LC_search,VC_search,SM_search,ST_search,SA_search,SN_search,RS_search,SC_search,SL_search,SG_search,SK_search,SI_search,SO_search,ZA_search,SS_search,ES_search,LK_search,SD_search,SR_search,SE_search,CH_search,SY_search,TW_search,TZ_search,TH_search,TL_search,TG_search,TT_search,TN_search,TR_search,US_search,UG_search,UA_search,AE_search,GB_search,UY_search,UZ_search,VE_search,VN_search,PS_search,EH_search,YE_search,ZM_search,ZW_search,KM_search,TJ_search,LS_search
2020-03-10,8.0,16.0,86.0,8.0,,29.0,,32.0,,36.0,68.0,18.0,,25.0,15.0,41.0,19.0,47.0,25.0,19.0,,19,,48.0,11.0,94.0,45.0,31,13.0,,,33.0,14,35.0,,,16.0,21.0,,31.0,53.0,,45.0,21.0,90.0,83.0,80.0,,,17,17,20.0,27.0,0.0,,45.0,47.0,,19.0,48.0,43.0,33.0,,68.0,51.0,13.0,56.0,,20.0,8.0,,23.0,14.0,,22,63.0,,17.0,10,42.0,21.0,68.0,49,77.0,81.0,29.0,22,3,12,42.0,47.0,24,,,49.0,44,12.0,,,28.0,,18.0,,24.0,59.0,15.0,51.0,,29.0,9,83.0,,96.0,32.0,29.0,26.0,35.0,12.0,60.0,27.0,32.0,,9.0,75.0,55.0,15,,84.0,,48,33.0,31,66.0,75.0,40.0,60.0,19.0,32.0,,,,,,12,18,,,,37.0,62.0,59.0,,25.0,8.0,70.0,16.0,13.0,20.0,62.0,49.0,,19.0,8.0,11,,14.0,18.0,22,53.0,45.0,10.0,22.0,32.0,52.0,20.0,13.0,19.0,6,40.0,0,23.0,9.0,23.0,,,
2020-03-11,8.0,26.0,99.0,8.0,,36.0,,45.0,,40.0,83.0,29.0,,41.0,11.0,43.0,21.0,54.0,33.0,20.0,,87,,24.0,16.0,68.0,66.0,14,15.0,,,25.0,11,51.0,,,19.0,29.0,,31.0,52.0,,64.0,41.0,82.0,76.0,100.0,,,19,19,19.0,63.0,0.0,,61.0,25.0,,26.0,58.0,45.0,36.0,,60.0,58.0,29.0,72.0,,28.0,11.0,,62.0,11.0,,55,85.0,,20.0,11,38.0,34.0,77.0,52,81.0,100.0,26.0,29,5,15,42.0,64.0,34,,,72.0,50,9.0,,,47.0,,24.0,,28.0,61.0,16.0,71.0,,40.0,15,55.0,,49.0,88.0,28.0,26.0,25.0,15.0,63.0,28.0,39.0,,11.0,77.0,90.0,14,,100.0,,70,50.0,31,88.0,97.0,60.0,87.0,23.0,23.0,,,,,,11,23,,,,41.0,69.0,67.0,,31.0,23.0,73.0,29.0,15.0,15.0,82.0,55.0,,19.0,14.0,12,,6.0,31.0,19,100.0,54.0,13.0,35.0,36.0,58.0,27.0,14.0,22.0,6,32.0,10,34.0,19.0,23.0,,,
2020-03-12,8.0,58.0,83.0,16.0,,53.0,,68.0,,63.0,89.0,34.0,,41.0,13.0,88.0,47.0,100.0,71.0,23.0,,80,,31.0,44.0,82.0,88.0,19,40.0,,,44.0,23,100.0,,,33.0,46.0,,22.0,60.0,,76.0,100.0,96.0,100.0,84.0,,,37,45,25.0,80.0,0.0,,85.0,48.0,,21.0,100.0,75.0,59.0,,78.0,69.0,38.0,91.0,,50.0,23.0,,100.0,44.0,,58,93.0,,24.0,15,42.0,31.0,100.0,69,73.0,88.0,34.0,28,7,21,50.0,78.0,34,,,95.0,55,24.0,,,69.0,,33.0,,41.0,48.0,17.0,100.0,,39.0,35,59.0,,64.0,68.0,47.0,41.0,47.0,17.0,99.0,46.0,51.0,,26.0,87.0,100.0,18,,72.0,,52,77.0,46,100.0,100.0,63.0,91.0,32.0,32.0,,,,,,18,41,,,,53.0,84.0,100.0,,41.0,10.0,100.0,48.0,48.0,57.0,100.0,68.0,,31.0,15.0,17,,16.0,85.0,26,60.0,97.0,20.0,49.0,42.0,92.0,49.0,28.0,48.0,7,40.0,11,45.0,21.0,29.0,,,
2020-03-13,8.0,53.0,78.0,22.0,,53.0,,84.0,,72.0,92.0,34.0,,52.0,14.0,91.0,52.0,90.0,79.0,31.0,,71,,55.0,58.0,82.0,100.0,26,44.0,,,44.0,29,99.0,,,44.0,47.0,,35.0,55.0,,71.0,74.0,100.0,85.0,70.0,,,42,51,31.0,71.0,0.0,,100.0,69.0,,37.0,91.0,81.0,98.0,,96.0,77.0,81.0,99.0,,91.0,72.0,,44.0,42.0,,40,100.0,,31.0,20,56.0,27.0,83.0,67,65.0,91.0,35.0,34,15,92,57.0,100.0,40,,,72.0,50,47.0,,,80.0,,40.0,,44.0,61.0,26.0,83.0,,48.0,44,72.0,,40.0,44.0,67.0,45.0,74.0,22.0,90.0,49.0,58.0,,37.0,84.0,84.0,21,,60.0,,58,70.0,41,96.0,91.0,63.0,93.0,37.0,55.0,,,,,,20,72,,,,46.0,94.0,86.0,,40.0,28.0,97.0,42.0,61.0,82.0,79.0,100.0,,24.0,31.0,17,,16.0,100.0,31,67.0,88.0,48.0,52.0,46.0,82.0,100.0,25.0,100.0,7,40.0,23,25.0,43.0,55.0,,,
2020-03-14,8.0,54.0,69.0,22.0,,45.0,,64.0,,70.0,89.0,51.0,,48.0,16.0,75.0,41.0,81.0,100.0,35.0,,75,,31.0,45.0,59.0,99.0,28,20.0,,,42.0,29,80.0,,,56.0,50.0,,27.0,57.0,,73.0,55.0,92.0,94.0,67.0,,,42,64,34.0,63.0,0.0,,89.0,84.0,,14.0,83.0,91.0,88.0,,83.0,75.0,46.0,100.0,,77.0,59.0,,38.0,37.0,,41,88.0,,31.0,23,42.0,34.0,91.0,74,62.0,69.0,31.0,40,10,56,50.0,86.0,42,,,100.0,46,44.0,,,87.0,,29.0,,44.0,55.0,44.0,73.0,,41.0,47,69.0,,41.0,43.0,66.0,35.0,100.0,17.0,90.0,60.0,36.0,,23.0,86.0,79.0,24,,60.0,,49,66.0,46,94.0,91.0,63.0,100.0,35.0,100.0,,,,,,21,69,,,,52.0,86.0,86.0,,40.0,59.0,94.0,40.0,50.0,100.0,68.0,77.0,,22.0,24.0,17,,22.0,76.0,29,55.0,79.0,39.0,48.0,48.0,85.0,97.0,22.0,82.0,7,56.0,23,23.0,29.0,45.0,,,
2020-03-15,8.0,52.0,75.0,33.0,,37.0,,100.0,,79.0,100.0,40.0,,50.0,20.0,48.0,37.0,86.0,67.0,33.0,,56,,40.0,44.0,91.0,97.0,30,24.0,,,44.0,30,80.0,,,84.0,71.0,,27.0,69.0,,66.0,54.0,100.0,94.0,51.0,,,42,81,48.0,60.0,0.0,,68.0,95.0,,43.0,74.0,100.0,69.0,,78.0,79.0,69.0,88.0,,88.0,66.0,,57.0,38.0,,44,93.0,,32.0,23,44.0,49.0,93.0,58,66.0,81.0,29.0,51,8,70,58.0,58.0,41,,,75.0,55,29.0,,,100.0,,36.0,,53.0,45.0,36.0,82.0,,39.0,52,70.0,,59.0,100.0,73.0,42.0,85.0,21.0,100.0,71.0,34.0,,24.0,90.0,70.0,28,,57.0,,63,100.0,46,78.0,77.0,63.0,86.0,35.0,83.0,,,,,,24,73,,,,60.0,100.0,75.0,,75.0,28.0,87.0,39.0,39.0,61.0,68.0,87.0,,31.0,25.0,20,,20.0,55.0,36,55.0,100.0,35.0,46.0,53.0,89.0,90.0,65.0,91.0,7,47.0,44,51.0,36.0,55.0,,,
2020-03-16,8.0,47.0,62.0,34.0,,45.0,,94.0,,84.0,72.0,42.0,,43.0,26.0,62.0,45.0,82.0,63.0,55.0,,57,,55.0,76.0,79.0,71.0,40,37.0,,,56.0,33,90.0,,,100.0,94.0,,41.0,75.0,,63.0,48.0,88.0,68.0,43.0,,,44,78,50.0,60.0,0.0,,51.0,62.0,,40.0,60.0,91.0,43.0,,78.0,68.0,88.0,86.0,,100.0,54.0,,35.0,30.0,,64,85.0,,36.0,25,32.0,40.0,82.0,58,59.0,61.0,33.0,58,7,66,61.0,58.0,40,,,70.0,51,94.0,,,74.0,,42.0,,62.0,50.0,40.0,67.0,,46.0,54,61.0,,46.0,50.0,78.0,41.0,73.0,23.0,76.0,69.0,45.0,,26.0,80.0,53.0,29,,53.0,,57,88.0,43,70.0,68.0,60.0,73.0,48.0,86.0,,,,,,25,62,,,,58.0,80.0,53.0,,85.0,65.0,68.0,48.0,52.0,49.0,61.0,85.0,,36.0,44.0,17,,22.0,67.0,39,81.0,94.0,40.0,42.0,53.0,100.0,80.0,62.0,67.0,6,40.0,36,25.0,39.0,75.0,,,
2020-03-17,7.0,43.0,54.0,30.0,,40.0,,86.0,,86.0,64.0,42.0,,42.0,24.0,100.0,34.0,75.0,63.0,84.0,,49,,72.0,88.0,53.0,79.0,34,40.0,,,47.0,77,80.0,,,80.0,86.0,,45.0,70.0,,63.0,59.0,72.0,66.0,41.0,,,59,75,35.0,54.0,0.0,,48.0,95.0,,59.0,50.0,78.0,67.0,,68.0,62.0,69.0,81.0,,68.0,36.0,,29.0,29.0,,48,64.0,,38.0,19,38.0,27.0,70.0,61,58.0,51.0,39.0,48,15,53,58.0,47.0,38,,,74.0,41,82.0,,,64.0,,42.0,,56.0,50.0,52.0,45.0,,42.0,64,56.0,,47.0,79.0,60.0,52.0,73.0,22.0,67.0,71.0,35.0,,26.0,93.0,50.0,28,,47.0,,54,88.0,31,62.0,54.0,63.0,70.0,42.0,72.0,,,,,,22,55,,,,56.0,74.0,53.0,,78.0,31.0,63.0,48.0,28.0,51.0,52.0,62.0,,35.0,37.0,18,,29.0,67.0,29,67.0,84.0,41.0,49.0,51.0,97.0,78.0,38.0,68.0,6,49.0,0,61.0,83.0,51.0,,,
2020-03-18,7.0,61.0,46.0,36.0,,51.0,,82.0,,70.0,59.0,43.0,,43.0,34.0,86.0,31.0,64.0,46.0,68.0,,49,,52.0,92.0,68.0,66.0,50,45.0,,,36.0,100,80.0,,,80.0,81.0,,60.0,70.0,,66.0,70.0,72.0,56.0,39.0,,,53,66,37.0,44.0,0.0,,45.0,100.0,,49.0,41.0,90.0,52.0,,74.0,59.0,45.0,83.0,,57.0,62.0,,42.0,44.0,,44,61.0,,40.0,19,36.0,27.0,69.0,56,56.0,43.0,34.0,43,9,56,53.0,47.0,36,,,66.0,44,74.0,,,64.0,,51.0,,56.0,43.0,82.0,65.0,,54.0,58,61.0,,43.0,50.0,66.0,64.0,41.0,30.0,65.0,88.0,38.0,,51.0,85.0,49.0,32,,45.0,,57,88.0,36,59.0,56.0,60.0,67.0,41.0,38.0,,,,,,25,67,,,,60.0,71.0,49.0,,74.0,42.0,65.0,44.0,48.0,35.0,42.0,59.0,,34.0,37.0,17,,39.0,58.0,36,59.0,77.0,56.0,49.0,48.0,87.0,69.0,38.0,63.0,5,35.0,16,25.0,100.0,55.0,,,
2020-03-19,7.0,45.0,49.0,34.0,,57.0,,88.0,,66.0,52.0,57.0,,44.0,39.0,77.0,37.0,62.0,71.0,82.0,,46,,52.0,95.0,82.0,73.0,48,19.0,,,44.0,78,75.0,,,69.0,72.0,,100.0,79.0,,69.0,56.0,65.0,58.0,36.0,,,55,73,30.0,100.0,0.0,,43.0,73.0,,100.0,36.0,64.0,62.0,,83.0,53.0,61.0,69.0,,64.0,61.0,,36.0,47.0,,48,64.0,,75.0,18,30.0,39.0,56.0,57,56.0,40.0,30.0,52,10,55,51.0,33.0,39,,,50.0,39,65.0,,,66.0,,40.0,,57.0,43.0,53.0,60.0,,100.0,58,47.0,,51.0,71.0,55.0,65.0,43.0,33.0,54.0,88.0,100.0,,76.0,77.0,40.0,30,,50.0,,51,83.0,29,56.0,47.0,49.0,60.0,39.0,67.0,,,,,,25,56,,,,53.0,60.0,52.0,,72.0,29.0,64.0,44.0,39.0,40.0,32.0,60.0,,34.0,38.0,16,,64.0,43.0,36,56.0,74.0,59.0,52.0,51.0,79.0,57.0,36.0,64.0,5,56.0,35,25.0,67.0,49.0,,,
2020-03-20,7.0,59.0,58.0,31.0,,91.0,,82.0,,69.0,48.0,55.0,,53.0,42.0,61.0,32.0,62.0,58.0,78.0,,61,,43.0,93.0,44.0,69.0,44,37.0,,,36.0,73,69.0,,,67.0,75.0,,77.0,67.0,,67.0,72.0,60.0,59.0,36.0,,,62,67,43.0,56.0,0.0,,41.0,56.0,,67.0,44.0,62.0,67.0,,83.0,52.0,73.0,72.0,,57.0,34.0,,30.0,100.0,,50,67.0,,57.0,16,38.0,46.0,56.0,69,56.0,33.0,33.0,53,12,54,57.0,42.0,41,,,53.0,44,56.0,,,74.0,,75.0,,56.0,52.0,68.0,49.0,,70.0,55,60.0,,37.0,60.0,59.0,91.0,33.0,38.0,51.0,89.0,77.0,,75.0,86.0,37.0,28,,45.0,,65,88.0,30,57.0,44.0,60.0,59.0,41.0,55.0,,,,,,30,60,,,,54.0,62.0,51.0,,68.0,19.0,62.0,44.0,41.0,74.0,35.0,56.0,,33.0,32.0,16,,65.0,40.0,32,59.0,75.0,61.0,52.0,55.0,76.0,65.0,51.0,62.0,4,47.0,29,25.0,48.0,65.0,,,
2020-03-21,7.0,38.0,57.0,37.0,,100.0,,95.0,,76.0,48.0,56.0,,50.0,46.0,70.0,28.0,64.0,69.0,75.0,,57,,60.0,100.0,59.0,67.0,64,19.0,,,33.0,64,67.0,,,72.0,98.0,,76.0,64.0,,100.0,71.0,60.0,61.0,41.0,,,61,73,50.0,69.0,0.0,,45.0,54.0,,49.0,48.0,64.0,100.0,,98.0,53.0,72.0,84.0,,66.0,43.0,,25.0,59.0,,46,72.0,,68.0,17,51.0,39.0,59.0,77,58.0,56.0,25.0,46,12,52,58.0,36.0,46,,,59.0,53,72.0,,,86.0,,100.0,,62.0,41.0,60.0,51.0,,79.0,55,57.0,,53.0,56.0,61.0,100.0,40.0,51.0,56.0,93.0,58.0,,66.0,93.0,48.0,40,,55.0,,73,67.0,34,64.0,44.0,63.0,64.0,40.0,58.0,,,,,,35,78,,,,65.0,70.0,53.0,,70.0,69.0,66.0,45.0,59.0,42.0,38.0,56.0,,24.0,28.0,15,,67.0,72.0,31,59.0,74.0,67.0,59.0,62.0,72.0,64.0,41.0,70.0,5,44.0,34,25.0,55.0,70.0,,,
2020-03-22,7.0,72.0,60.0,39.0,,65.0,,96.0,,100.0,48.0,61.0,,56.0,48.0,84.0,25.0,65.0,79.0,95.0,,56,,98.0,97.0,68.0,74.0,53,33.0,,,53.0,69,71.0,,,68.0,95.0,,71.0,63.0,,68.0,84.0,72.0,65.0,39.0,,,60,77,47.0,60.0,0.0,,35.0,77.0,,37.0,50.0,62.0,74.0,,96.0,100.0,77.0,81.0,,66.0,34.0,,35.0,67.0,,42,67.0,,74.0,20,43.0,46.0,63.0,57,58.0,46.0,30.0,49,9,80,61.0,42.0,49,,,59.0,53,78.0,,,74.0,,76.0,,59.0,61.0,67.0,47.0,,66.0,50,52.0,,54.0,32.0,57.0,94.0,54.0,48.0,58.0,100.0,48.0,,70.0,100.0,47.0,41,,53.0,,59,57.0,38,66.0,46.0,60.0,62.0,39.0,93.0,,,,,,38,75,,,,69.0,64.0,45.0,,82.0,39.0,66.0,50.0,59.0,74.0,43.0,54.0,,31.0,29.0,18,,39.0,62.0,34,60.0,74.0,100.0,52.0,60.0,82.0,62.0,61.0,68.0,5,49.0,30,25.0,61.0,99.0,,,
2020-03-23,7.0,63.0,59.0,31.0,,61.0,,82.0,,83.0,38.0,77.0,,50.0,52.0,57.0,45.0,54.0,79.0,100.0,,55,,100.0,80.0,50.0,61.0,58,37.0,,,53.0,65,67.0,,,54.0,80.0,,74.0,62.0,,62.0,75.0,68.0,44.0,36.0,,,49,57,40.0,52.0,0.0,,37.0,69.0,,59.0,38.0,52.0,59.0,,98.0,43.0,75.0,66.0,,54.0,46.0,,33.0,59.0,,36,58.0,,80.0,18,49.0,46.0,59.0,58,48.0,49.0,40.0,45,10,74,58.0,42.0,48,,,53.0,39,83.0,,,78.0,,75.0,,57.0,50.0,93.0,40.0,,61.0,48,46.0,,53.0,43.0,52.0,100.0,73.0,58.0,48.0,91.0,38.0,,100.0,75.0,37.0,43,,50.0,,48,51.0,37,50.0,36.0,60.0,56.0,40.0,52.0,,,,,,39,76,,,,60.0,52.0,42.0,,84.0,24.0,53.0,45.0,72.0,49.0,36.0,48.0,,29.0,31.0,15,,47.0,49.0,31,51.0,67.0,88.0,48.0,66.0,80.0,46.0,51.0,61.0,4,72.0,18,48.0,64.0,94.0,,,
2020-03-24,7.0,79.0,36.0,25.0,,52.0,,74.0,,79.0,36.0,73.0,,56.0,50.0,59.0,36.0,48.0,71.0,74.0,,52,,76.0,71.0,74.0,66.0,46,82.0,,,47.0,62,59.0,,,55.0,73.0,,77.0,55.0,,60.0,68.0,56.0,42.0,30.0,,,49,57,37.0,46.0,0.0,,43.0,77.0,,60.0,33.0,49.0,59.0,,83.0,37.0,86.0,68.0,,47.0,56.0,,36.0,65.0,,32,56.0,,80.0,15,53.0,46.0,60.0,62,46.0,46.0,36.0,46,7,71,50.0,42.0,49,,,30.0,44,72.0,,,69.0,,67.0,,53.0,55.0,83.0,29.0,,64.0,52,47.0,,43.0,71.0,52.0,70.0,90.0,62.0,39.0,70.0,39.0,,93.0,68.0,33.0,45,,44.0,,58,53.0,38,54.0,38.0,63.0,56.0,43.0,58.0,,,,,,42,50,,,,61.0,46.0,41.0,,70.0,71.0,53.0,39.0,72.0,31.0,32.0,44.0,,26.0,31.0,14,,36.0,51.0,26,45.0,63.0,84.0,46.0,63.0,70.0,39.0,61.0,61.0,5,40.0,24,25.0,61.0,100.0,,,
2020-03-25,6.0,85.0,45.0,25.0,,49.0,,64.0,,79.0,34.0,75.0,,61.0,64.0,86.0,27.0,47.0,56.0,61.0,,47,,52.0,59.0,91.0,56.0,46,61.0,,,36.0,62,61.0,,,48.0,72.0,,60.0,52.0,,52.0,65.0,68.0,44.0,30.0,,,45,46,40.0,44.0,0.0,,41.0,81.0,,70.0,35.0,47.0,59.0,,83.0,34.0,100.0,75.0,,39.0,48.0,,23.0,48.0,,32,51.0,,90.0,17,53.0,51.0,55.0,57,43.0,43.0,39.0,42,11,62,50.0,33.0,51,,,41.0,51,63.0,,,80.0,,51.0,,58.0,43.0,100.0,41.0,,56.0,46,41.0,,52.0,68.0,44.0,83.0,87.0,78.0,37.0,74.0,29.0,,91.0,69.0,35.0,54,,42.0,,55,48.0,39,56.0,37.0,69.0,52.0,43.0,69.0,,,,,,45,42,,,,75.0,42.0,43.0,,84.0,26.0,52.0,44.0,28.0,57.0,31.0,41.0,,29.0,38.0,12,,39.0,49.0,32,44.0,58.0,82.0,46.0,71.0,73.0,42.0,55.0,54.0,5,40.0,29,25.0,85.0,94.0,,,
2020-03-26,6.0,78.0,42.0,20.0,,49.0,,66.0,,74.0,32.0,81.0,,63.0,69.0,43.0,26.0,47.0,56.0,41.0,,53,,72.0,57.0,68.0,58.0,57,66.0,,,44.0,55,56.0,,,46.0,69.0,,56.0,51.0,,52.0,58.0,68.0,39.0,28.0,,,46,47,43.0,54.0,0.0,,37.0,88.0,,59.0,38.0,43.0,69.0,,83.0,32.0,99.0,72.0,,36.0,54.0,,27.0,50.0,,42,54.0,,92.0,18,60.0,51.0,60.0,58,44.0,40.0,47.0,55,13,67,60.0,42.0,59,,,48.0,49,82.0,,,80.0,,47.0,,58.0,59.0,88.0,35.0,,58.0,45,40.0,,43.0,58.0,45.0,76.0,79.0,76.0,34.0,72.0,34.0,,81.0,66.0,35.0,64,,43.0,,40,44.0,40,50.0,32.0,69.0,52.0,59.0,63.0,,,,,,47,44,,,,74.0,43.0,43.0,,100.0,58.0,47.0,45.0,59.0,43.0,32.0,36.0,,33.0,35.0,12,,39.0,61.0,33,47.0,58.0,76.0,52.0,70.0,67.0,39.0,57.0,54.0,5,49.0,24,36.0,85.0,70.0,,,
2020-03-27,6.0,74.0,46.0,27.0,,37.0,,57.0,,71.0,39.0,100.0,,77.0,74.0,46.0,77.0,54.0,63.0,59.0,,61,,76.0,55.0,79.0,60.0,50,74.0,,,44.0,51,57.0,,,44.0,61.0,,58.0,49.0,,52.0,56.0,81.0,55.0,28.0,,,46,50,50.0,38.0,0.0,,49.0,69.0,,60.0,46.0,45.0,53.0,,98.0,34.0,82.0,75.0,,32.0,70.0,,33.0,52.0,,38,70.0,,99.0,25,84.0,64.0,59.0,65,43.0,46.0,91.0,67,19,64,62.0,42.0,68,,,47.0,47,77.0,,,69.0,,55.0,,61.0,77.0,89.0,40.0,,57.0,45,58.0,,59.0,47.0,53.0,60.0,87.0,82.0,35.0,68.0,39.0,,84.0,58.0,32.0,62,,38.0,,38,43.0,40,64.0,34.0,83.0,53.0,75.0,38.0,,,,,,54,53,,,,72.0,53.0,46.0,,94.0,75.0,46.0,44.0,76.0,53.0,34.0,38.0,,100.0,35.0,15,,45.0,51.0,30,53.0,58.0,75.0,78.0,84.0,63.0,34.0,72.0,47.0,11,56.0,51,71.0,69.0,90.0,,,
2020-03-28,6.0,100.0,44.0,25.0,,33.0,,63.0,,74.0,39.0,97.0,,75.0,73.0,45.0,65.0,47.0,38.0,52.0,,53,,55.0,52.0,79.0,79.0,41,91.0,,,61.0,42,57.0,,,49.0,57.0,,56.0,49.0,,60.0,67.0,68.0,56.0,28.0,,,48,47,50.0,19.0,0.0,,59.0,73.0,,44.0,50.0,43.0,50.0,,100.0,36.0,63.0,78.0,,34.0,59.0,,36.0,51.0,,32,70.0,,100.0,32,84.0,60.0,54.0,72,42.0,39.0,100.0,52,30,53,81.0,36.0,65,,,62.0,52,69.0,,,93.0,,45.0,,63.0,68.0,97.0,51.0,,50.0,46,47.0,,86.0,74.0,49.0,49.0,90.0,90.0,32.0,69.0,29.0,,69.0,73.0,38.0,66,,38.0,,36,43.0,36,70.0,36.0,83.0,55.0,98.0,62.0,,,,,,59,52,,,,78.0,64.0,66.0,,94.0,42.0,51.0,54.0,72.0,55.0,34.0,37.0,,94.0,27.0,11,,41.0,57.0,36,57.0,56.0,74.0,96.0,84.0,62.0,40.0,100.0,43.0,11,56.0,28,99.0,85.0,84.0,,,
2020-03-29,6.0,96.0,44.0,30.0,,43.0,,56.0,,75.0,33.0,92.0,,74.0,66.0,64.0,100.0,43.0,48.0,38.0,,52,,76.0,51.0,68.0,93.0,45,100.0,,,64.0,50,55.0,,,42.0,69.0,,45.0,54.0,,60.0,61.0,65.0,47.0,30.0,,,47,49,63.0,25.0,0.0,,51.0,91.0,,37.0,44.0,42.0,51.0,,95.0,32.0,68.0,77.0,,35.0,100.0,,44.0,47.0,,25,67.0,,94.0,34,100.0,66.0,52.0,60,41.0,49.0,97.0,59,26,57,82.0,42.0,74,,,48.0,55,72.0,,,74.0,,53.0,,57.0,61.0,91.0,49.0,,44.0,50,53.0,,58.0,39.0,58.0,62.0,84.0,88.0,35.0,66.0,33.0,,69.0,74.0,36.0,66,,36.0,,35,47.0,36,70.0,32.0,91.0,55.0,100.0,67.0,,,,,,57,37,,,,70.0,57.0,49.0,,83.0,35.0,48.0,50.0,52.0,48.0,34.0,34.0,,81.0,37.0,16,,35.0,64.0,34,50.0,54.0,71.0,95.0,85.0,59.0,47.0,77.0,49.0,12,67.0,20,12.0,79.0,72.0,,,
2020-03-30,6.0,88.0,39.0,26.0,,33.0,,43.0,,62.0,30.0,74.0,,73.0,63.0,50.0,83.0,38.0,58.0,35.0,,52,,81.0,42.0,68.0,67.0,34,64.0,,,56.0,41,46.0,,,32.0,50.0,,49.0,40.0,,51.0,51.0,56.0,39.0,23.0,,,38,36,55.0,27.0,0.0,,44.0,58.0,,29.0,40.0,34.0,56.0,,83.0,28.0,61.0,61.0,,33.0,82.0,,51.0,34.0,,33,55.0,,79.0,27,80.0,58.0,46.0,52,35.0,46.0,84.0,54,20,55,76.0,33.0,71,,,46.0,45,62.0,,,46.0,,47.0,,51.0,55.0,84.0,33.0,,35.0,43,42.0,,69.0,50.0,49.0,47.0,63.0,81.0,30.0,49.0,29.0,,62.0,70.0,28.0,65,,30.0,,30,42.0,31,57.0,26.0,75.0,45.0,88.0,53.0,,,,,,56,46,,,,58.0,48.0,45.0,,71.0,68.0,40.0,42.0,48.0,35.0,30.0,31.0,,69.0,35.0,15,,35.0,56.0,28,43.0,49.0,62.0,78.0,75.0,51.0,31.0,65.0,40.0,10,63.0,23,60.0,67.0,70.0,,,
2020-03-31,5.0,87.0,42.0,25.0,,36.0,,40.0,,55.0,26.0,82.0,,60.0,63.0,34.0,83.0,38.0,38.0,48.0,,40,,72.0,38.0,59.0,66.0,29,71.0,,,47.0,38,45.0,,,29.0,48.0,,52.0,35.0,,45.0,52.0,60.0,39.0,20.0,,,35,32,47.0,29.0,0.0,,44.0,40.0,,26.0,31.0,34.0,59.0,,83.0,26.0,62.0,58.0,,30.0,57.0,,41.0,39.0,,30,53.0,,76.0,25,67.0,46.0,43.0,50,35.0,40.0,92.0,39,20,56,57.0,31.0,62,,,55.0,45,82.0,,,57.0,,35.0,,44.0,45.0,56.0,40.0,,50.0,38,48.0,,42.0,39.0,40.0,49.0,55.0,83.0,28.0,50.0,26.0,,54.0,60.0,26.0,58,,31.0,,31,39.0,27,56.0,37.0,75.0,39.0,84.0,53.0,,,,,,50,43,,,,58.0,52.0,37.0,,61.0,65.0,38.0,51.0,61.0,37.0,29.0,29.0,,57.0,38.0,14,,29.0,38.0,25,40.0,47.0,62.0,72.0,68.0,48.0,25.0,42.0,39.0,9,49.0,24,36.0,55.0,59.0,,,
2020-04-01,5.0,82.0,41.0,22.0,,27.0,,40.0,,51.0,24.0,83.0,,66.0,64.0,52.0,75.0,34.0,35.0,36.0,,45,,79.0,35.0,53.0,54.0,26,60.0,,,56.0,41,43.0,,,30.0,47.0,,48.0,34.0,,39.0,42.0,58.0,38.0,20.0,,,34,31,94.0,36.0,0.0,,35.0,48.0,,37.0,30.0,35.0,53.0,,83.0,26.0,45.0,55.0,,39.0,59.0,,39.0,31.0,,31,51.0,,72.0,22,76.0,84.0,37.0,50,30.0,46.0,83.0,50,20,57,58.0,22.0,60,,,49.0,37,100.0,,,43.0,,31.0,,39.0,64.0,58.0,33.0,,44.0,34,47.0,,51.0,56.0,38.0,43.0,62.0,82.0,24.0,46.0,24.0,,48.0,49.0,26.0,57,,31.0,,34,42.0,26,51.0,22.0,82.0,37.0,80.0,63.0,,,,,,50,49,,,,60.0,45.0,41.0,,60.0,80.0,35.0,49.0,39.0,62.0,29.0,28.0,,62.0,32.0,15,,26.0,43.0,21,51.0,46.0,50.0,68.0,71.0,46.0,27.0,43.0,43.0,9,56.0,34,71.0,52.0,55.0,,,
